payment_id,requested_at,organization_id,wallet_id,agent_id,agent_type,flow_type,use_case,counterparty_id,counterparty_type,county,town,rail,amount_kes,fee_kes,status,human_approval_required,risk_score,risk_reason,authorization_latency_ms,policy_version,wallet_balance_before_kes,wallet_balance_after_kes,invoice_id,decision_model
APY0006804,2026-04-14 13:33:29,ORG0095,WAL004,AGT0234,procurement_agent,A2B,Freelance data labelling,CP0006,Clinic,Nyeri,Karatina,M-Pesa Till,3299.09,16.26,Completed,False,0.121,none,966,3,74589.03,71273.68,,apm-kenya-v1
APY0006805,2026-05-12 00:59:30,ORG0092,WAL084,AGT0179,finance_ops_agent,A2A,Clinic supplies,CP0295,Agent Service,Nairobi,Karen,Bank EFT,12088.66,211.66,Completed,False,0.213,none,608,4,25958.12,13657.8,,rules_engine_only
APY0006806,2026-02-25 15:20:22,ORG0129,WAL028,AGT0113,travel_agent,A2B,Market restocking,CP0038,Contractor,Nakuru,Naivasha,Stablecoin USDC,6266.43,18.52,Completed,True,0.297,none,74,4,266093.3,259808.35,INV-80942,apm-kenya-v1
APY0006807,2026-07-17 16:04:01,ORG0139,WAL066,AGT0082,travel_agent,A2B,Property maintenance,CP0203,Agent Service,Kiambu,Thika,PesaLink,4850.66,44.66,Completed,False,0.063,none,616,1,176028.34,171133.02,,apm-kenya-v2
APY0006808,2026-07-01 09:30:08,ORG0049,WAL009,AGT0254,property_manager_agent,A2A,Clinic supplies,CP0313,Merchant,Machakos,Mlolongo,Stablecoin USDC,37354.53,88.25,Completed,False,0.319,none,72,1,255090.48,217647.7,INV-18275,apm-kenya-v2
APY0006809,2026-06-04 21:19:46,ORG0121,WAL013,AGT0124,logistics_agent,A2B,Construction contractor,CP0139,School,Nakuru,Gilgil,Stablecoin USDC,1897.34,11.47,Completed,False,0.204,none,70,3,99137.73,97228.92,INV-10388,apm-kenya-v2
APY0006810,2026-02-03 16:44:53,ORG0138,WAL046,AGT0035,procurement_agent,A2B,Agritech produce purchase,CP0414,Clinic,Kajiado,Kiserian,Bank EFT,1543.48,26.09,Completed,False,0.315,none,1347,2,63664.44,62094.87,INV-56638,apm-kenya-v2
APY0006811,2026-06-30 16:50:24,ORG0050,WAL011,AGT0060,travel_agent,A2A,Clinic supplies,CP0009,Merchant,Kajiado,Kiserian,Stablecoin USDC,6740.57,84.99,Completed,False,0.252,none,103,3,203784.06,196958.5,INV-52145,rules_engine_only
APY0006812,2026-05-09 07:09:23,ORG0060,WAL054,AGT0016,travel_agent,A2B,School fee payment,CP0127,School,Nakuru,Gilgil,PesaLink,1264.56,23.09,Completed,False,0.376,none,1317,5,47859.87,46572.22,,apm-kenya-v1
APY0006813,2026-05-31 17:28:50,ORG0148,WAL068,AGT0244,travel_agent,A2B,SME invoice settlement,CP0001,Clinic,Nairobi,Karen,M-Pesa B2C,18729.6,62.83,Completed,False,0.133,none,1129,5,64012.13,45219.7,INV-44372,rules_engine_only
APY0006814,2026-04-05 07:58:03,ORG0107,WAL004,AGT0094,finance_ops_agent,A2B,Market restocking,CP0128,Consumer,Nakuru,Naivasha,Airtel Money,3111.16,37.42,Completed,False,0.068,none,2480,2,16985.45,13836.87,,apm-kenya-v1
APY0006815,2026-02-18 07:36:26,ORG0065,WAL018,AGT0239,logistics_agent,A2A,Construction contractor,CP0306,Sacco,Nakuru,Naivasha,M-Pesa Till,4731.46,13.6,Completed,False,0.14,none,853,3,184767.61,180022.55,INV-83101,rules_engine_only
APY0006816,2026-04-05 12:00:03,ORG0029,WAL089,AGT0012,procurement_agent,A2B,Logistics delivery,CP0326,Merchant,Kiambu,Thika,PesaLink,1152.58,26.16,Completed,False,0.407,none,255,4,119966.8,118788.06,INV-89619,rules_engine_only
APY0006817,2026-01-25 10:49:04,ORG0179,WAL051,AGT0158,logistics_agent,A2A,Agritech produce purchase,CP0087,Agent Service,Nairobi,Karen,M-Pesa Till,1172.83,12.65,Completed,False,0.397,none,823,4,278334.19,277148.71,INV-83419,rules_engine_only
APY0006818,2026-03-04 02:12:19,ORG0082,WAL055,AGT0142,finance_ops_agent,A2C,Construction contractor,CP0050,School,Mombasa,Mtwapa,PesaLink,5227.31,76.96,Completed,False,0.213,none,2911,3,80013.75,74709.48,INV-96244,apm-kenya-v1
APY0006819,2026-02-01 10:59:48,ORG0101,WAL019,AGT0002,farm_supply_agent,A2B,SME invoice settlement,CP0282,Contractor,Nairobi,Kilimani,M-Pesa Till,9427.04,91.63,Failed,False,0.196,new_counterparty,492,5,71397.76,71397.76,INV-33083,apm-kenya-v2
APY0006820,2026-03-01 05:22:18,ORG0047,WAL067,AGT0002,property_manager_agent,A2B,Tour booking,CP0321,Agent Service,Nairobi,Kilimani,M-Pesa Till,1380.59,22.56,Completed,False,0.075,none,666,3,34514.69,33111.54,,apm-kenya-v1
APY0006821,2026-06-12 07:25:52,ORG0128,WAL015,AGT0143,procurement_agent,A2C,School fee payment,CP0077,Contractor,Mombasa,Likoni,Bank EFT,1832.1,48.37,Completed,False,0.075,none,1083,5,97039.41,95158.94,INV-76805,rules_engine_only
APY0006822,2026-02-15 19:48:26,ORG0130,WAL049,AGT0129,procurement_agent,A2A,Market restocking,CP0185,School,Kiambu,Ruiru,M-Pesa PayBill,805.48,5.16,Completed,True,0.413,none,162,3,254749.94,253939.3,INV-60285,apm-kenya-v1
APY0006823,2026-03-29 11:28:28,ORG0060,WAL027,AGT0128,marketplace_agent,A2C,Property maintenance,CP0216,Sacco,Uasin Gishu,Eldoret,M-Pesa B2C,3259.02,33.1,Completed,True,0.374,none,1004,3,157083.92,153791.8,INV-49440,apm-kenya-v2
APY0006824,2026-07-28 09:06:33,ORG0031,WAL021,AGT0202,property_manager_agent,A2B,Market restocking,CP0222,Contractor,Nairobi,Upper Hill,M-Pesa Till,9660.09,71.11,Completed,True,0.461,mismatched_invoice,1201,5,30188.16,20456.96,,apm-kenya-v2
APY0006825,2026-06-30 14:14:12,ORG0125,WAL023,AGT0240,finance_ops_agent,A2C,Market restocking,CP0217,Contractor,Uasin Gishu,Moi Bridge,Bank EFT,15481.59,181.02,Completed,True,0.549,mismatched_invoice,778,5,159489.1,143826.49,INV-64446,apm-kenya-v2
APY0006826,2026-02-09 08:03:20,ORG0069,WAL023,AGT0139,logistics_agent,A2B,Freelance data labelling,CP0290,Contractor,Nairobi,Upper Hill,PesaLink,1058.78,35.43,Completed,True,0.402,none,1581,3,100596.14,99501.93,INV-86791,apm-kenya-v2
APY0006827,2026-07-27 04:48:33,ORG0087,WAL078,AGT0243,logistics_agent,A2C,Property maintenance,CP0322,Sacco,Nairobi,Westlands,PesaLink,2274.91,54.62,Completed,False,0.177,none,1513,3,237549.96,235220.43,,rules_engine_only
APY0006828,2026-06-22 09:17:17,ORG0115,WAL062,AGT0114,farm_supply_agent,A2C,Construction contractor,CP0353,Contractor,Nairobi,Industrial Area,Bank EFT,3049.7,40.93,Completed,False,0.183,none,1659,1,314260.65,311170.02,INV-84424,apm-kenya-v2
APY0006829,2026-03-23 23:25:35,ORG0056,WAL027,AGT0193,property_manager_agent,A2B,Freelance data labelling,CP0114,Consumer,Nakuru,Naivasha,Stablecoin USDC,8761.85,42.95,Completed,False,0.33,none,105,1,218283.02,209478.22,INV-30262,rules_engine_only
APY0006830,2026-05-08 13:55:04,ORG0078,WAL066,AGT0047,farm_supply_agent,A2B,Agritech produce purchase,CP0419,Clinic,Mombasa,Nyali,Airtel Money,3926.36,55.6,Completed,False,0.01,none,1526,4,94968.19,90986.23,INV-45710,apm-kenya-v2
APY0006831,2026-05-17 14:45:13,ORG0059,WAL002,AGT0179,farm_supply_agent,A2A,Logistics delivery,CP0380,School,Kiambu,Ruiru,M-Pesa Till,1819.1,5,Completed,True,0.358,none,853,3,270137.99,268313.89,,apm-kenya-v2
APY0006832,2026-07-04 15:10:26,ORG0093,WAL061,AGT0135,finance_ops_agent,A2A,Freelance data labelling,CP0291,Clinic,Kisumu,Kondele,Airtel Money,2070.94,33.23,Failed,False,0.091,high_velocity,180,2,154073.6,154073.6,INV-55807,apm-kenya-v1
APY0006833,2026-07-01 01:03:41,ORG0078,WAL010,AGT0220,procurement_agent,A2B,Agritech produce purchase,CP0005,Sacco,Mombasa,Likoni,PesaLink,5780.83,55.97,Completed,False,0.023,none,1201,4,162191.35,156354.55,INV-73626,apm-kenya-v1
APY0006834,2026-06-22 14:11:48,ORG0075,WAL051,AGT0164,procurement_agent,A2B,Logistics delivery,CP0237,Merchant,Nairobi,Karen,M-Pesa B2C,8741.03,146.18,Completed,False,0.28,none,1728,1,176381.5,167494.29,INV-54989,apm-kenya-v2
APY0006835,2026-01-19 20:05:31,ORG0012,WAL063,AGT0140,marketplace_agent,A2B,Construction contractor,CP0266,Merchant,Nairobi,Kilimani,M-Pesa Till,15088.83,207.36,Completed,True,0.268,none,916,1,118887.26,103591.07,INV-46825,apm-kenya-v2
APY0006836,2026-03-08 21:41:14,ORG0028,WAL018,AGT0026,logistics_agent,A2B,Freelance data labelling,CP0348,Merchant,Mombasa,Likoni,M-Pesa B2C,3493.07,29.41,Completed,False,0.071,none,989,1,278058.09,274535.61,INV-54750,apm-kenya-v1
APY0006837,2026-01-10 08:57:08,ORG0126,WAL056,AGT0032,property_manager_agent,A2C,Property maintenance,CP0192,Clinic,Mombasa,Changamwe,Airtel Money,1960.88,28.57,Completed,True,0.313,none,3413,5,335808.19,333818.74,INV-74941,apm-kenya-v2
APY0006838,2026-04-04 07:43:25,ORG0169,WAL033,AGT0202,procurement_agent,A2B,Clinic supplies,CP0106,Consumer,Nairobi,Kilimani,M-Pesa PayBill,3089.38,35.74,Completed,False,0.131,none,340,4,300354.53,297229.41,,rules_engine_only
APY0006839,2026-03-07 15:13:48,ORG0138,WAL015,AGT0196,finance_ops_agent,A2B,Freelance data labelling,CP0154,Sacco,Nakuru,Nakuru Town,M-Pesa PayBill,12500.27,172.65,Completed,False,0.128,none,1038,4,278881.55,266208.63,INV-69927,apm-kenya-v1
APY0006840,2026-06-25 10:49:32,ORG0094,WAL003,AGT0004,logistics_agent,A2A,Tour booking,CP0027,Merchant,Kisumu,Maseno,Airtel Money,4028.86,13.86,Completed,False,0.283,none,1487,3,203978.07,199935.35,,apm-kenya-v1
APY0006841,2026-07-21 09:43:34,ORG0051,WAL027,AGT0049,farm_supply_agent,A2C,SME invoice settlement,CP0284,School,Nairobi,Upper Hill,M-Pesa Till,5089.33,18.58,Completed,False,0.29,none,974,2,380628.42,375520.51,INV-25458,apm-kenya-v1
APY0006842,2026-03-01 11:09:42,ORG0056,WAL023,AGT0233,marketplace_agent,A2B,School fee payment,CP0038,Contractor,Nairobi,Westlands,M-Pesa PayBill,1582.28,23.62,Completed,False,0.197,none,431,4,276119.06,274513.16,INV-10440,rules_engine_only
APY0006843,2026-01-08 17:51:24,ORG0149,WAL015,AGT0233,travel_agent,A2B,Tour booking,CP0249,Contractor,Mombasa,Likoni,PesaLink,3109.77,59.04,Completed,False,0.348,none,1585,1,141840.1,138671.29,,apm-kenya-v2
APY0006844,2026-07-17 13:25:14,ORG0097,WAL034,AGT0205,logistics_agent,A2B,SME invoice settlement,CP0031,School,Nairobi,Upper Hill,PesaLink,12086.49,66.12,Completed,False,0.181,none,1606,3,56472.65,44320.04,,rules_engine_only
APY0006845,2026-02-04 11:57:21,ORG0175,WAL040,AGT0095,finance_ops_agent,A2C,Agritech produce purchase,CP0154,Merchant,Mombasa,Changamwe,M-Pesa Till,4879.64,42.52,Flagged,False,0.375,high_velocity,613,1,315395.56,315395.56,INV-79690,apm-kenya-v2
APY0006846,2026-06-28 13:11:36,ORG0174,WAL002,AGT0149,farm_supply_agent,A2B,Property maintenance,CP0219,Consumer,Kajiado,Ngong,M-Pesa B2C,1825.9,10.6,Completed,False,0.326,none,903,3,220218.08,218381.58,INV-17327,apm-kenya-v2
APY0006847,2026-01-25 11:08:31,ORG0047,WAL074,AGT0094,finance_ops_agent,A2B,SME invoice settlement,CP0221,Contractor,Machakos,Mlolongo,M-Pesa Till,1311.73,16.05,Completed,False,0.043,none,1370,2,386651.03,385323.25,INV-80196,apm-kenya-v1
APY0006848,2026-03-13 16:14:19,ORG0039,WAL048,AGT0187,farm_supply_agent,A2C,Tour booking,CP0074,Merchant,Mombasa,Mtwapa,M-Pesa PayBill,3895.86,14.81,Completed,False,0.316,none,1270,4,207415.63,203504.96,,rules_engine_only
APY0006849,2026-03-05 00:57:05,ORG0110,WAL045,AGT0033,farm_supply_agent,A2A,Clinic supplies,CP0025,Clinic,Nairobi,Karen,M-Pesa PayBill,6807.29,111.75,Completed,False,0.193,none,986,1,344398.63,337479.59,,apm-kenya-v2
APY0006850,2026-03-21 08:42:12,ORG0173,WAL019,AGT0218,procurement_agent,A2C,Construction contractor,CP0021,Contractor,Machakos,Athi River,M-Pesa PayBill,6442.04,86.12,Completed,False,0.069,none,355,4,35176.8,28648.64,,apm-kenya-v1
APY0006851,2026-01-06 09:10:36,ORG0080,WAL018,AGT0171,logistics_agent,A2B,Agritech produce purchase,CP0015,School,Nairobi,Westlands,M-Pesa PayBill,2506.81,42.95,Completed,False,0.022,none,406,4,255032.71,252482.95,,rules_engine_only
APY0006852,2026-07-13 14:13:04,ORG0069,WAL004,AGT0151,marketplace_agent,A2B,Freelance data labelling,CP0150,Consumer,Nakuru,Naivasha,M-Pesa B2C,3171.62,16.03,Flagged,False,0.244,mismatched_invoice,1112,2,31349.45,31349.45,INV-54004,apm-kenya-v2
APY0006853,2026-06-20 18:30:41,ORG0176,WAL035,AGT0186,travel_agent,A2B,Clinic supplies,CP0200,School,Uasin Gishu,Burnt Forest,M-Pesa B2C,2134.41,5.5,Completed,False,0.254,none,723,4,118845.92,116706.01,INV-48278,apm-kenya-v2
APY0006854,2026-03-03 19:41:16,ORG0041,WAL040,AGT0208,marketplace_agent,A2A,School fee payment,CP0379,Agent Service,Machakos,Machakos Town,M-Pesa B2C,4049.25,23.92,Completed,False,0.157,none,349,3,160927.66,156854.49,INV-52955,rules_engine_only
APY0006855,2026-04-14 18:52:18,ORG0069,WAL085,AGT0142,travel_agent,A2A,SME invoice settlement,CP0277,Merchant,Meru,Timau,M-Pesa PayBill,3682.33,36.65,Completed,False,0.325,none,779,2,327272.19,323553.21,INV-80442,apm-kenya-v2
APY0006856,2026-05-24 14:00:44,ORG0118,WAL037,AGT0239,farm_supply_agent,A2B,Freelance data labelling,CP0249,Clinic,Kajiado,Kiserian,M-Pesa PayBill,1370.47,10.82,Completed,False,0.081,none,980,5,282336.42,280955.13,INV-38486,apm-kenya-v2
APY0006857,2026-06-16 17:05:35,ORG0081,WAL032,AGT0080,farm_supply_agent,A2C,Tour booking,CP0315,Sacco,Nairobi,Westlands,Bank EFT,1554.91,43.61,Completed,False,0.21,none,2767,3,218118.48,216519.96,,rules_engine_only
APY0006858,2026-07-15 11:13:05,ORG0142,WAL010,AGT0063,procurement_agent,A2B,Construction contractor,CP0419,School,Kisumu,Kondele,Bank EFT,10772.1,72.58,Completed,False,0.168,none,180,1,114129.92,103285.24,INV-29506,apm-kenya-v1
APY0006859,2026-03-25 16:10:26,ORG0142,WAL007,AGT0106,logistics_agent,A2A,School fee payment,CP0264,Merchant,Kisumu,Milimani,M-Pesa PayBill,775.9,12.96,Completed,False,0.319,none,968,5,176543.93,175755.07,INV-92487,apm-kenya-v1
APY0006860,2026-01-20 17:40:08,ORG0003,WAL085,AGT0247,logistics_agent,A2B,Freelance data labelling,CP0335,Clinic,Nakuru,Gilgil,M-Pesa PayBill,1287.72,12.5,Completed,True,0.442,none,745,4,77567.81,76267.59,,apm-kenya-v2
APY0006861,2026-06-09 09:37:05,ORG0047,WAL085,AGT0212,farm_supply_agent,A2B,School fee payment,CP0063,Consumer,Nakuru,Nakuru Town,PesaLink,18347.38,216.37,Completed,False,0.126,none,1659,2,379844.1,361280.35,INV-98470,apm-kenya-v2
APY0006862,2026-07-05 17:27:52,ORG0061,WAL023,AGT0253,finance_ops_agent,A2B,SME invoice settlement,CP0038,Merchant,Kisumu,Milimani,M-Pesa B2C,32060.45,229.73,Completed,False,0.127,none,1404,1,252264.1,219973.92,INV-49248,rules_engine_only
APY0006863,2026-02-27 19:55:53,ORG0047,WAL017,AGT0197,travel_agent,A2C,SME invoice settlement,CP0230,Clinic,Kisumu,Milimani,M-Pesa B2C,16991.65,274.81,Completed,False,0.175,none,844,5,189489.51,172223.05,INV-77313,apm-kenya-v1
APY0006864,2026-02-10 00:21:02,ORG0079,WAL029,AGT0024,property_manager_agent,A2C,Agritech produce purchase,CP0378,Merchant,Kilifi,Kilifi Town,M-Pesa B2C,4768.02,26.06,Completed,False,0.144,none,1061,5,109380.51,104586.43,INV-25380,apm-kenya-v2
APY0006865,2026-01-10 08:32:57,ORG0152,WAL005,AGT0177,marketplace_agent,A2A,SME invoice settlement,CP0247,Sacco,Mombasa,Likoni,Bank EFT,1110.15,27.84,Flagged,False,0.312,kyb_pending,555,4,81998.22,81998.22,INV-10721,apm-kenya-v1
APY0006866,2026-03-13 02:57:14,ORG0060,WAL060,AGT0071,farm_supply_agent,A2B,Market restocking,CP0340,Sacco,Nakuru,Naivasha,M-Pesa B2C,6082.92,94.66,Completed,False,0.22,none,335,5,45511.74,39334.16,,apm-kenya-v1
APY0006867,2026-01-16 09:32:26,ORG0034,WAL025,AGT0194,marketplace_agent,A2A,Clinic supplies,CP0128,Consumer,Kisumu,Milimani,Bank EFT,20122.07,231.63,Completed,False,0.063,none,1057,2,99628.33,79274.63,INV-42036,apm-kenya-v2
APY0006868,2026-07-10 17:19:06,ORG0048,WAL086,AGT0126,travel_agent,A2A,Tour booking,CP0400,Agent Service,Kakamega,Butere,M-Pesa PayBill,3189.72,18.72,Completed,False,0.129,none,1316,1,161019.36,157810.92,INV-80245,apm-kenya-v1
APY0006869,2026-04-14 15:23:34,ORG0018,WAL024,AGT0238,travel_agent,A2B,Clinic supplies,CP0268,School,Mombasa,Nyali,Bank EFT,1130.96,24.4,Failed,False,0.383,new_counterparty,1326,4,75915.73,75915.73,INV-38065,apm-kenya-v1
APY0006870,2026-05-09 15:57:37,ORG0065,WAL019,AGT0204,marketplace_agent,A2B,Logistics delivery,CP0013,Agent Service,Nairobi,Kilimani,PesaLink,3456.21,57.23,Needs Human Approval,False,0.232,duplicate_request,1881,2,158656.04,155142.6,INV-26576,rules_engine_only
APY0006871,2026-05-23 08:43:18,ORG0159,WAL080,AGT0012,travel_agent,A2C,Property maintenance,CP0212,Sacco,Machakos,Machakos Town,M-Pesa Till,5915.71,36.35,Completed,False,0.061,none,1210,4,43276.52,37324.46,INV-81018,rules_engine_only
APY0006872,2026-02-13 20:11:07,ORG0091,WAL048,AGT0009,finance_ops_agent,A2B,Market restocking,CP0420,School,Nakuru,Gilgil,M-Pesa B2C,1301.61,12.76,Completed,False,0.167,none,500,4,360680.19,359365.82,INV-90563,apm-kenya-v2
APY0006873,2026-01-18 13:54:10,ORG0115,WAL002,AGT0229,travel_agent,A2A,Property maintenance,CP0131,Consumer,Kiambu,Thika,M-Pesa Till,3506.75,39.47,Completed,False,0.126,none,1213,2,277996.06,274449.84,,rules_engine_only
APY0006874,2026-05-08 08:17:03,ORG0090,WAL021,AGT0134,travel_agent,A2B,Agritech produce purchase,CP0117,Clinic,Kakamega,Kakamega Town,M-Pesa PayBill,8345.1,59.66,Completed,True,0.647,unusual_county,983,2,376166.17,367761.41,,apm-kenya-v2
APY0006875,2026-03-01 05:59:48,ORG0156,WAL051,AGT0218,logistics_agent,A2C,Market restocking,CP0325,Clinic,Nairobi,Karen,M-Pesa PayBill,6192.71,79.38,Completed,False,0.304,none,1146,2,253971.25,247699.16,INV-63910,rules_engine_only
APY0006876,2026-02-09 09:24:39,ORG0162,WAL076,AGT0030,farm_supply_agent,A2B,Property maintenance,CP0003,Agent Service,Mombasa,Changamwe,Bank EFT,12571.29,48.7,Completed,False,0.1,none,1728,4,106489.57,93869.58,,apm-kenya-v2
APY0006877,2026-07-30 06:14:00,ORG0102,WAL006,AGT0191,marketplace_agent,A2A,Tour booking,CP0250,Merchant,Kisumu,Maseno,M-Pesa Till,1128.95,12.59,Completed,False,0.213,none,1063,3,380070.71,378929.17,INV-36864,apm-kenya-v1
APY0006878,2026-06-17 10:01:06,ORG0021,WAL018,AGT0231,farm_supply_agent,A2A,Tour booking,CP0183,Merchant,Machakos,Machakos Town,M-Pesa PayBill,1113.19,5,Flagged,False,0.259,unusual_county,978,1,202763.23,202763.23,,apm-kenya-v2
APY0006879,2026-01-24 10:15:33,ORG0162,WAL038,AGT0208,travel_agent,A2A,SME invoice settlement,CP0192,Consumer,Kiambu,Kikuyu,M-Pesa PayBill,5426.36,39.19,Completed,False,0.164,none,970,2,57265.06,51799.51,INV-40123,apm-kenya-v2
APY0006880,2026-04-24 12:17:06,ORG0083,WAL062,AGT0140,finance_ops_agent,A2B,Freelance data labelling,CP0366,Consumer,Kilifi,Kilifi Town,Stablecoin USDC,7095.51,79.04,Completed,True,0.235,none,89,3,204321.98,197147.43,,apm-kenya-v1
APY0006881,2026-04-30 06:04:00,ORG0160,WAL014,AGT0160,farm_supply_agent,A2B,Logistics delivery,CP0232,Consumer,Nairobi,Kilimani,M-Pesa B2C,9657.9,90.11,Flagged,False,0.201,mismatched_invoice,869,2,35976.58,35976.58,INV-72050,apm-kenya-v2
APY0006882,2026-01-27 09:06:33,ORG0020,WAL014,AGT0043,property_manager_agent,A2B,School fee payment,CP0008,Clinic,Nakuru,Gilgil,M-Pesa PayBill,7114.18,97.84,Completed,False,0.089,none,1288,1,159750.23,152538.21,INV-63242,apm-kenya-v1
APY0006883,2026-01-07 16:45:43,ORG0090,WAL038,AGT0109,farm_supply_agent,A2A,Logistics delivery,CP0406,Contractor,Kiambu,Kikuyu,M-Pesa PayBill,11721.82,63.13,Completed,False,0.141,none,150,1,165054.63,153269.68,INV-92401,apm-kenya-v1
APY0006884,2026-06-03 09:01:39,ORG0109,WAL014,AGT0237,marketplace_agent,A2A,School fee payment,CP0178,Agent Service,Nakuru,Gilgil,Stablecoin USDC,3058.52,26.04,Reversed,False,0.092,limit_exceeded,90,4,157479.81,157479.81,,apm-kenya-v2
APY0006885,2026-02-03 19:20:01,ORG0019,WAL071,AGT0104,logistics_agent,A2B,School fee payment,CP0159,Agent Service,Nairobi,Upper Hill,Stablecoin USDC,1811.51,22.02,Completed,False,0.046,none,57,4,232676.7,230843.17,,apm-kenya-v2
APY0006886,2026-01-06 12:15:05,ORG0013,WAL067,AGT0125,logistics_agent,A2B,Clinic supplies,CP0420,Merchant,Nairobi,Karen,Bank EFT,16231.73,73.58,Completed,False,0.349,none,2752,5,385036.63,368731.32,INV-78957,rules_engine_only
APY0006887,2026-02-21 18:13:16,ORG0132,WAL039,AGT0091,property_manager_agent,A2A,Clinic supplies,CP0115,Merchant,Kisumu,Kondele,M-Pesa Till,7432.52,70.47,Completed,False,0.425,none,783,2,272928.43,265425.44,INV-67445,rules_engine_only
APY0006888,2026-03-18 12:41:48,ORG0125,WAL022,AGT0146,travel_agent,A2B,SME invoice settlement,CP0039,Merchant,Kajiado,Kitengela,Bank EFT,8022.9,98.75,Completed,False,0.065,none,1662,1,148192.87,140071.22,INV-45464,rules_engine_only
APY0006889,2026-01-29 14:21:00,ORG0023,WAL060,AGT0216,property_manager_agent,A2B,School fee payment,CP0038,Consumer,Machakos,Athi River,M-Pesa PayBill,834.47,9.63,Completed,False,0.287,none,908,3,337598.61,336754.51,INV-95748,rules_engine_only
APY0006890,2026-01-02 17:54:23,ORG0131,WAL076,AGT0068,logistics_agent,A2B,Construction contractor,CP0342,Clinic,Nakuru,Naivasha,PesaLink,5629.07,103.88,Completed,False,0.537,high_velocity,2269,4,171983.84,166250.89,INV-11066,rules_engine_only
APY0006891,2026-07-20 08:42:46,ORG0124,WAL075,AGT0202,travel_agent,A2A,School fee payment,CP0138,Contractor,Meru,Timau,M-Pesa B2C,4137.4,24.49,Completed,False,0.107,none,652,2,212627.2,208465.31,INV-56544,apm-kenya-v1
APY0006892,2026-03-28 07:19:58,ORG0069,WAL071,AGT0136,procurement_agent,A2C,SME invoice settlement,CP0081,Sacco,Nakuru,Nakuru Town,M-Pesa B2C,14930.76,208.94,Completed,False,0.094,none,976,5,129856.68,114716.98,INV-81001,apm-kenya-v1
APY0006893,2026-01-25 05:41:43,ORG0065,WAL042,AGT0108,procurement_agent,A2A,Agritech produce purchase,CP0236,Clinic,Kisumu,Milimani,Airtel Money,1305.78,5.62,Completed,False,0.225,none,1970,3,141384.13,140072.73,,apm-kenya-v1
APY0006894,2026-06-11 12:36:17,ORG0016,WAL084,AGT0242,procurement_agent,A2A,Construction contractor,CP0090,Contractor,Kajiado,Ngong,M-Pesa B2C,16250.86,89.53,Completed,False,0.18,none,726,1,300255.89,283915.5,INV-24283,apm-kenya-v1
APY0006895,2026-07-09 15:01:27,ORG0040,WAL052,AGT0232,procurement_agent,A2C,Property maintenance,CP0380,School,Meru,Maua,M-Pesa B2C,3936.64,52.32,Failed,False,0.119,duplicate_request,943,1,175374.75,175374.75,INV-49426,apm-kenya-v2
APY0006896,2026-01-23 18:55:52,ORG0146,WAL025,AGT0160,travel_agent,A2B,Agritech produce purchase,CP0368,Clinic,Nairobi,Westlands,M-Pesa Till,5626.63,37.81,Completed,False,0.172,none,260,4,64013.96,58349.52,,apm-kenya-v1
